FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
2.004162916,0.900497913,0.875975728,0.922099888
2.004950495,0.900549829,0.875975728,0.922099888
2.005738074,0.900605202,0.875975728,0.922099888
2.006525653,0.900605202,0.875975728,0.922099888
2.007313231,0.900629520,0.876061141,0.922099888
2.008100810,0.900657952,0.876061141,0.922099888
2.008888389,0.900657952,0.876061141,0.922099888
2.009675968,0.900694013,0.876061141,0.922099888
2.010463546,0.900727034,0.876061141,0.922099888
2.011251125,0.900727034,0.876061141,0.922099888
2.012038704,0.900755644,0.876061141,0.922462046
2.012826283,0.900781631,0.876061141,0.922462046
2.013613861,0.900825918,0.876404524,0.922547340
2.014401440,0.900825918,0.876404524,0.922547340
2.015189019,0.900861800,0.876404524,0.922547340
2.015976598,0.900894582,0.876404524,0.922547340
2.016764176,0.900894582,0.876404524,0.922547340
2.017551755,0.900916934,0.876404524,0.922547340
2.018339334,0.900949240,0.876404524,0.922547340
2.019126913,0.900949240,0.876404524,0.922547340
2.019914491,0.900968611,0.876404524,0.922547340
2.020702070,0.901002467,0.876441538,0.922547340
2.021489649,0.901032031,0.876521766,0.922547340
2.022277228,0.901032031,0.876521766,0.922547340
2.023064806,0.901049793,0.876521766,0.922547340
2.023852385,0.901089847,0.876521766,0.922547340
2.024639964,0.901089847,0.876521766,0.922547340
2.025427543,0.901127636,0.876677871,0.922547340
2.026215122,0.901156843,0.876677871,0.922547340
2.027002700,0.901156843,0.876677871,0.922547340
2.027790279,0.901188612,0.876843035,0.922608674
2.028577858,0.901228249,0.876843035,0.922834635
2.029365437,0.901249647,0.876843035,0.922834635
2.030153015,0.901249647,0.876843035,0.922834635
2.030940594,0.901284039,0.876843035,0.922834635
2.031728173,0.901303470,0.876843035,0.922834635
2.032515752,0.901303470,0.876843035,0.922834635
2.033303330,0.901331425,0.876843035,0.922834635
2.034090909,0.901363850,0.876843035,0.922834635
2.034878488,0.901363850,0.876843035,0.922834635
2.035666067,0.901395261,0.876843035,0.922834635
2.036453645,0.901416957,0.877108455,0.922834635
2.037241224,0.901444554,0.877108455,0.922834635
2.038028803,0.901444554,0.877108455,0.922834635
2.038816382,0.901473403,0.877108455,0.922876954
2.039603960,0.901508689,0.877221346,0.922876954
2.040391539,0.901508689,0.877221346,0.922876954
2.041179118,0.901542962,0.877221346,0.923009634
2.041966697,0.901569486,0.877221346,0.923009634
2.042754275,0.901569486,0.877221346,0.923009634
2.043541854,0.901608229,0.877391279,0.923009634
2.044329433,0.901641190,0.877467096,0.923009634
2.045117012,0.901675940,0.877467096,0.923013270
2.045904590,0.901675940,0.877467096,0.923013270
2.046692169,0.901698112,0.877467096,0.923013270
2.047479748,0.901734471,0.877497852,0.923013270
2.048267327,0.901734471,0.877497852,0.923013270
2.049054905,0.901768208,0.877497852,0.923013270
2.049842484,0.901787519,0.877516806,0.923013270
2.050630063,0.901787519,0.877516806,0.923013270
2.051417642,0.901807725,0.877516806,0.923013270
2.052205221,0.901829481,0.877516806,0.923013270
2.052992799,0.901846886,0.877584755,0.923013270
2.053780378,0.901846886,0.877584755,0.923013270
2.054567957,0.901872218,0.877911627,0.923013270
2.055355536,0.901906013,0.878289461,0.923013270
2.056143114,0.901906013,0.878289461,0.923013270
2.056930693,0.901919663,0.878289461,0.923013270
2.057718272,0.901968896,0.878289461,0.923013270
2.058505851,0.901968896,0.878289461,0.923013270
2.059293429,0.902004540,0.878289461,0.923013270
2.060081008,0.902027726,0.878289461,0.923013270
2.060868587,0.902056575,0.878289461,0.923013270
2.061656166,0.902056575,0.878289461,0.923013270
2.062443744,0.902080595,0.878607810,0.923515081
2.063231323,0.902120471,0.878607810,0.923515081
2.064018902,0.902120471,0.878607810,0.923515081
2.064806481,0.902144551,0.878607810,0.923515081
2.065594059,0.902175903,0.878607810,0.923515081
2.066381638,0.902175903,0.878607810,0.923515081
2.067169217,0.902223825,0.878607810,0.923515081
2.067956796,0.902256608,0.878607810,0.923515081
2.068744374,0.902273357,0.878714859,0.923515081
2.069531953,0.902273357,0.878714859,0.923515081
2.070319532,0.902285993,0.878714859,0.923515081
2.071107111,0.902307510,0.878714859,0.923515081
2.071894689,0.902307510,0.878714859,0.923515081
2.072682268,0.902320921,0.878714859,0.923515081
2.073469847,0.902333379,0.878714859,0.923515081
2.074257426,0.902333379,0.878714859,0.923515081
2.075045005,0.902364969,0.878714859,0.923515081
2.075832583,0.902389348,0.878714859,0.923515081
2.076620162,0.902419925,0.879130423,0.923515081
2.077407741,0.902419925,0.879130423,0.923515081
2.078195320,0.902437866,0.879130423,0.923515081
2.078982898,0.902460694,0.879130423,0.923515081
2.079770477,0.902460694,0.879130423,0.923515081
2.080558056,0.902476847,0.879130423,0.923515081
2.081345635,0.902488589,0.879130423,0.923515081
2.082133213,0.902488589,0.879130423,0.923515081
2.082920792,0.902514338,0.879130423,0.923515081
2.083708371,0.902534962,0.879130423,0.923515081
2.084495950,0.902563810,0.879130423,0.923515081
2.085283528,0.902563810,0.879130423,0.923515081
2.086071107,0.902589619,0.879130423,0.923515081
2.086858686,0.902612686,0.879130423,0.923515081
2.087646265,0.902612686,0.879130423,0.923515081
2.088433843,0.902639389,0.879166663,0.923515081
2.089221422,0.902657151,0.879166663,0.923539519
2.090009001,0.902657151,0.879166663,0.923539519
2.090796580,0.902679324,0.879166663,0.923539519
2.091584158,0.902690947,0.879166663,0.923539519
2.092371737,0.902722597,0.879265070,0.923539519
2.093159316,0.902722597,0.879265070,0.923539519
2.093946895,0.902760386,0.879265070,0.923539519
2.094734473,0.902777076,0.879537940,0.923539519
2.095522052,0.902777076,0.879537940,0.923539519
2.096309631,0.902801633,0.879537940,0.923539519
2.097097210,0.902818978,0.879537940,0.923539519
2.097884788,0.902818978,0.879537940,0.923539519
2.098672367,0.902832627,0.879537940,0.923539519
2.099459946,0.902843714,0.879537940,0.923539519
2.100247525,0.902865589,0.879537940,0.923539519
2.101035104,0.902865589,0.879537940,0.923539519
2.101822682,0.902893424,0.879537940,0.923539519
2.102610261,0.902911425,0.879835367,0.923539519
2.103397840,0.902911425,0.879835367,0.923539519
2.104185419,0.902924478,0.879835367,0.923539519
2.104972997,0.902943194,0.879835367,0.923539519
2.105760576,0.902943194,0.879835367,0.923539519
2.106548155,0.902969897,0.879835367,0.923539519
2.107335734,0.902992368,0.879835367,0.923539519
2.108123312,0.903013229,0.879835367,0.923539519
2.108910891,0.903013229,0.879835367,0.923539519
2.109698470,0.903022766,0.879835367,0.923539519
2.110486049,0.903040171,0.879835367,0.923539519
2.111273627,0.903040171,0.879835367,0.923539519
2.112061206,0.903053701,0.879835367,0.923539519
2.112848785,0.903072238,0.879835367,0.923539519
2.113636364,0.903072238,0.879835367,0.923539519
2.114423942,0.903089821,0.879835367,0.923539519
2.115211521,0.903095663,0.879835367,0.923539519
2.115999100,0.903111458,0.879835367,0.923539519
2.116786679,0.903111458,0.879835367,0.923539519
2.117574257,0.903127313,0.880032182,0.923539519
2.118361836,0.903152943,0.880032182,0.923539519
2.119149415,0.903152943,0.880032182,0.923539519
2.119936994,0.903165638,0.880032182,0.923539519
2.120724572,0.903177381,0.880032182,0.923539519
2.121512151,0.903177381,0.880032182,0.923539519
2.122299730,0.903195798,0.880032182,0.923539519
2.123087309,0.903207362,0.880032182,0.923539519
2.123874887,0.903222680,0.880032182,0.923539519
2.124662466,0.903222680,0.880032182,0.923539519
2.125450045,0.903241098,0.880066156,0.923539519
2.126237624,0.903255999,0.880099893,0.923539519
2.127025203,0.903255999,0.880099893,0.923539519
2.127812781,0.903272271,0.880099893,0.923539519
2.128600360,0.903284073,0.880099893,0.923539519
2.129387939,0.903284073,0.880099893,0.923539519
2.130175518,0.903300881,0.880099893,0.923539519
2.130963096,0.903312624,0.880099893,0.923539519
2.131750675,0.903312624,0.880099893,0.923539519
2.132538254,0.903331041,0.880099893,0.923539519
2.133325833,0.903350770,0.880099893,0.923539519
2.134113411,0.903369009,0.880099893,0.923714757
2.134900990,0.903369009,0.880099893,0.923714757
2.135688569,0.903378427,0.880099893,0.923714757
2.136476148,0.903395534,0.880099893,0.923714757
2.137263726,0.903395534,0.880099893,0.923714757
2.138051305,0.903409898,0.880099893,0.923714757
2.138838884,0.903417706,0.880099893,0.923714757
2.139626463,0.903417706,0.880099893,0.923714757
2.140414041,0.903437793,0.880099893,0.923972070
2.141201620,0.903454840,0.880099893,0.923972070
2.141989199,0.903473258,0.880099893,0.923972070
2.142776778,0.903473258,0.880099893,0.923972070
2.143564356,0.903490961,0.880099893,0.923972070
2.144351935,0.903508663,0.880099893,0.924095333
2.145139514,0.903508663,0.880099893,0.924095333
2.145927093,0.903520584,0.880099893,0.924095333
2.146714671,0.903539777,0.880099893,0.924095333
2.147502250,0.903539777,0.880099893,0.924095333
2.148289829,0.903553188,0.880099893,0.924095333
2.149077408,0.903559923,0.880131364,0.924095333
2.149864986,0.903573513,0.880172431,0.924110651
2.150652565,0.903573513,0.880172431,0.924110651
2.151440144,0.903582692,0.880172431,0.924110651
2.152227723,0.903588653,0.880172431,0.924110651
2.153015302,0.903588653,0.880172431,0.924110651
2.153802880,0.903593004,0.880172431,0.924110651
2.154590459,0.903596461,0.880172431,0.924110651
2.155378038,0.903596461,0.880172431,0.924110651
2.156165617,0.903602839,0.880180836,0.924110651
2.156953195,0.903613031,0.880180836,0.924110651
2.157740774,0.903625965,0.880180836,0.924110651
2.158528353,0.903625965,0.880180836,0.924110651
2.159315932,0.903634667,0.880180836,0.924110651
2.160103510,0.903654099,0.880288005,0.924110651
2.160891089,0.903654099,0.880288005,0.924110651
2.161678668,0.903665125,0.880288005,0.924110651
2.162466247,0.903676271,0.880288005,0.924110651
2.163253825,0.903676271,0.880288005,0.924110651
2.164041404,0.903689921,0.880288005,0.924110651
2.164828983,0.903698981,0.880288005,0.924110651
2.165616562,0.903709054,0.880288005,0.924110651
2.166404140,0.903709054,0.880288005,0.924110651
2.167191719,0.903719366,0.880288005,0.924110651
2.167979298,0.903742611,0.880530953,0.924110651
2.168766877,0.903742611,0.880530953,0.924110651
2.169554455,0.903764129,0.880530953,0.924114645
2.170342034,0.903777599,0.880530953,0.924114645
2.171129613,0.903777599,0.880530953,0.924114645
2.171917192,0.903787613,0.880530953,0.924114645
2.172704770,0.903804183,0.880837381,0.924114645
2.173492349,0.903813541,0.880837381,0.924114645
2.174279928,0.903813541,0.880837381,0.924114645
2.175067507,0.903834462,0.880837381,0.924114645
2.175855086,0.903843582,0.880837381,0.924377203
2.176642664,0.903843582,0.880837381,0.924377203
2.177430243,0.903848588,0.880837381,0.924377203
2.178217822,0.903862655,0.880837381,0.924377203
2.179005401,0.903862655,0.880837381,0.924377203
2.179792979,0.903871119,0.880837381,0.924377203
2.180580558,0.903880358,0.880837381,0.924377203
2.181368137,0.903892696,0.880872488,0.924377203
2.182155716,0.903892696,0.880872488,0.924377203
2.182943294,0.903904319,0.880872488,0.924377203
2.183730873,0.903913498,0.880872488,0.924377203
2.184518452,0.903913498,0.880872488,0.924377203
2.185306031,0.903917849,0.880872488,0.924377203
2.186093609,0.903929710,0.880872488,0.924377203
2.186881188,0.903929710,0.880872488,0.924377203
2.187668767,0.903935432,0.880872488,0.924377203
2.188456346,0.903955340,0.880872488,0.924377203
2.189243924,0.903961897,0.880872488,0.924377203
2.190031503,0.903961897,0.880872488,0.924377203
2.190819082,0.903977275,0.880872488,0.924377203
2.191606661,0.903988481,0.880872488,0.924377203
2.192394239,0.903988481,0.880872488,0.924377203
2.193181818,0.904000640,0.880872488,0.924377203
2.193969397,0.904009223,0.880872488,0.924377203
2.194756976,0.904009223,0.880872488,0.924377203
2.195544554,0.904013395,0.880872488,0.924377203
2.196332133,0.904020131,0.880872488,0.924377203
2.197119712,0.904031634,0.880872488,0.924377203
2.197907291,0.904031634,0.880872488,0.924377203
2.198694869,0.904043972,0.881188095,0.924377203
2.199482448,0.904061675,0.881188095,0.924377203
2.200270027,0.904061675,0.881188095,0.924377203
2.201057606,0.904070079,0.881188095,0.924377203
2.201845185,0.904074490,0.881188095,0.924377203
2.202632763,0.904074490,0.881188095,0.924377203
2.203420342,0.904085279,0.881188095,0.924377203
2.204207921,0.904094756,0.881188095,0.924377203
2.204995500,0.904099882,0.881188095,0.924377203
2.205783078,0.904099882,0.881188095,0.924377203
2.206570657,0.904111564,0.881188095,0.924377203
2.207358236,0.904135227,0.881188095,0.924377203
2.208145815,0.904135227,0.881188095,0.924377203
2.208933393,0.904144466,0.881188095,0.924377203
2.209720972,0.904149473,0.881188095,0.924463511
2.210508551,0.904149473,0.881188095,0.924463511
2.211296130,0.904150367,0.881188095,0.924463511
2.212083708,0.904158831,0.881219923,0.924463511
2.212871287,0.904165506,0.881219923,0.924463511
2.213658866,0.904165506,0.881219923,0.924463511
2.214446445,0.904173076,0.881219923,0.924463511
2.215234023,0.904182196,0.881219923,0.924463511
2.216021602,0.904182196,0.881219923,0.924463511
2.216809181,0.904184818,0.881219923,0.924463511
2.217596760,0.904189944,0.881219923,0.924463511
2.218384338,0.904189944,0.881219923,0.924463511
2.219171917,0.904198408,0.881219923,0.924463511
2.219959496,0.904204309,0.881219923,0.924463511
2.220747075,0.904209495,0.881219923,0.924543917
2.221534653,0.904209495,0.881219923,0.924543917
2.222322232,0.904217005,0.881219923,0.924543917
2.223109811,0.904229522,0.881219923,0.924543917
2.223897390,0.904229522,0.881219923,0.924543917
2.224684968,0.904238999,0.881219923,0.924543917
2.225472547,0.904248238,0.881481469,0.924543917
2.226260126,0.904248238,0.881481469,0.924543917
2.227047705,0.904255033,0.881481469,0.924543917
2.227835284,0.904264510,0.881481469,0.924543917
2.228622862,0.904273033,0.881481469,0.924543917
2.229410441,0.904273033,0.881481469,0.924543917
2.230198020,0.904281497,0.881481469,0.924543917
2.230985599,0.904292464,0.881481469,0.924543917
2.231773177,0.904292464,0.881481469,0.924543917
2.232560756,0.904297650,0.881481469,0.924543917
2.233348335,0.904301226,0.881481469,0.924543917
2.234135914,0.904301226,0.881481469,0.924543917
2.234923492,0.904317498,0.881481469,0.924543917
2.235711071,0.904320776,0.881481469,0.924543917
2.236498650,0.904331028,0.881481469,0.924543917
2.237286229,0.904331028,0.881481469,0.924543917
2.238073807,0.904333532,0.881481469,0.924543917
2.238861386,0.904351950,0.881481469,0.924543917
2.239648965,0.904351950,0.881481469,0.924543917
2.240436544,0.904352784,0.881481469,0.924543917
2.241224122,0.904357076,0.881481469,0.924543917
2.242011701,0.904357076,0.881481469,0.924543917
2.242799280,0.904362798,0.881481469,0.924543917
2.243586859,0.904378653,0.881487906,0.924543917
2.244374437,0.904384494,0.881773412,0.924543917
2.245162016,0.904384494,0.881773412,0.924543917
2.245949595,0.904390335,0.881773412,0.924543917
2.246737174,0.904399574,0.881773412,0.924543917
2.247524752,0.904399574,0.881773412,0.924543917
2.248312331,0.904403031,0.881773412,0.924543917
2.249099910,0.904413819,0.881773412,0.924543917
2.249887489,0.904413819,0.881773412,0.924543917
2.250675068,0.904421389,0.881773412,0.924651921
2.251462646,0.904433250,0.881810546,0.924651921
2.252250225,0.904433250,0.881810546,0.924651921
2.253037804,0.904436648,0.881810546,0.924651921
2.253825383,0.904444695,0.881810546,0.924651921
2.254612961,0.904449046,0.881810546,0.924651921
2.255400540,0.904449046,0.881810546,0.924651921
2.256188119,0.904457510,0.881810546,0.924651921
2.256975698,0.904461741,0.881810546,0.924651921
2.257763276,0.904461741,0.881810546,0.924651921
2.258550855,0.904473245,0.881810546,0.924668849
2.259338434,0.904487550,0.881927729,0.924668849
2.260126013,0.904487550,0.881927729,0.924668849
2.260913591,0.904491067,0.881927729,0.924668849
2.261701170,0.904498458,0.881927729,0.924668849
2.262488749,0.904505968,0.881927729,0.924668849
2.263276328,0.904505968,0.881927729,0.924668849
2.264063906,0.904510975,0.881927729,0.924668849
2.264851485,0.904513538,0.881927729,0.924668849
2.265639064,0.904513538,0.881927729,0.924668849
2.266426643,0.904521346,0.881927729,0.924668849
2.267214221,0.904531360,0.881927729,0.924668849
2.268001800,0.904531360,0.881927729,0.924668849
2.268789379,0.904539645,0.881927729,0.924668849
2.269576958,0.904543817,0.881927729,0.924668849
2.270364536,0.904547334,0.881927729,0.924668849
2.271152115,0.904547334,0.881927729,0.924668849
2.271939694,0.904559195,0.881927729,0.924668849
2.272727273,0.904566050,0.881927729,0.924668849
2.273514851,0.904566050,0.881927729,0.924668849
2.274302430,0.904582202,0.881927729,0.924668849
2.275090009,0.904584706,0.881927729,0.924668849
2.275877588,0.904584706,0.881927729,0.924668849
2.276665167,0.904596210,0.881927729,0.924668849
2.277452745,0.904603660,0.881927729,0.924668849
2.278240324,0.904607773,0.882003367,0.924668849
2.279027903,0.904607773,0.882003367,0.924668849
2.279815482,0.904615283,0.882003367,0.924668849
2.280603060,0.904621363,0.882003367,0.924668849
2.281390639,0.904621363,0.882003367,0.924668849
2.282178218,0.904630482,0.882003367,0.924668849
2.282965797,0.904633939,0.882003367,0.924668849
2.283753375,0.904633939,0.882003367,0.924668849
2.284540954,0.904650867,0.882003367,0.924668849
